-0.5624920235893991, -6.893138357705287
-0.39113498015914194, -6.559055118110237
-0.16430515446782856, -6.3700787401574805
-0.27905120039414566, -6.437570303712036
-0.3093808524594053, -6.467941507311586
0.0625825465748181, -6.312710911136108
-0.04950271717354582, -6.43082114735658
0.17999382662919106, -6.305961754780653
0.29476213230602066, -6.2890888638920135
0.4042815888119521, -6.336332958380202
0.5229987742297378, -6.299212598425197
0.6351478492629049, -6.32620922384702
0.8595157465475115, -6.53880764904387
1.2250267858997819, -6.7109111361079865
1.7079609771733657, -6.903262092238471
